P(E_S1) + P(E_T1),P(E_S1) + P(HOMO),P(E_S1) + P(f_S1),P(E_T1) + P(HOMO),P(E_T1) + P(f_S1),P(dDM) + P(E_S1),P(dDM) + P(E_T1),P(dDM) + P(HOMO),P(dDM) + P(dEST),P(dDM) + P(f_S1),P(dEST) + P(E_S1),P(dEST) + P(E_T1),P(dEST) + P(HOMO),P(dEST) + P(f_S1),P(f_S1) + P(HOMO),P(E_S1) / P(E_T1),P(E_S1) / P(HOMO),P(E_S1) / P(dDM),P(E_S1) / P(dEST),P(E_S1) / P(f_S1),P(E_T1) / P(E_S1),P(E_T1) / P(HOMO),P(E_T1) / P(dDM),P(E_T1) / P(dEST),P(E_T1) / P(f_S1),P(HOMO) / P(E_S1),P(HOMO) / P(E_T1),P(HOMO) / P(dDM),P(HOMO) / P(dEST),P(HOMO) / P(f_S1),P(dDM) / P(E_S1),P(dDM) / P(E_T1),P(dDM) / P(HOMO),P(dDM) / P(dEST),P(dDM) / P(f_S1),P(dEST) / P(E_S1),P(dEST) / P(E_T1),P(dEST) / P(HOMO),P(dEST) / P(dDM),P(dEST) / P(f_S1),P(f_S1) / P(E_S1),P(f_S1) / P(E_T1),P(f_S1) / P(HOMO),P(f_S1) / P(dDM),P(f_S1) / P(dEST),P(E_S1) * P(E_T1),P(E_S1) * P(HOMO),P(E_S1) * P(f_S1),P(E_T1) * P(HOMO),P(E_T1) * P(f_S1),P(dDM) * P(E_S1),P(dDM) * P(E_T1),P(dDM) * P(HOMO),P(dDM) * P(dEST),P(dDM) * P(f_S1),P(dEST) * P(E_S1),P(dEST) * P(E_T1),P(dEST) * P(HOMO),P(dEST) * P(f_S1),P(f_S1) * P(HOMO),P(E_S1) - P(E_T1),P(E_S1) - P(HOMO),P(E_S1) - P(f_S1),P(E_T1) - P(HOMO),P(E_T1) - P(f_S1),P(dDM) - P(E_S1),P(dDM) - P(E_T1),P(dDM) - P(HOMO),P(dDM) - P(dEST),P(dDM) - P(f_S1),P(dEST) - P(E_S1),P(dEST) - P(E_T1),P(dEST) - P(HOMO),P(dEST) - P(f_S1),P(f_S1) - P(HOMO)
1.7,1.74,1.3900000000000001,1.68,1.33,1.52,1.46,1.5,1.32,1.15,1.56,1.5,1.54,1.19,1.37,1.0731707317073171,1.0232558139534884,1.375,1.2941176470588234,1.7254901960784315,0.9318181818181818,0.9534883720930232,1.28125,1.2058823529411764,1.6078431372549018,0.9772727272727273,1.048780487804878,1.34375,1.2647058823529411,1.6862745098039216,0.7272727272727273,0.7804878048780488,0.7441860465116279,0.9411764705882353,1.2549019607843137,0.7727272727272728,0.8292682926829269,0.7906976744186047,1.0625,1.3333333333333335,0.5795454545454546,0.6219512195121951,0.5930232558139535,0.796875,0.75,0.7215999999999999,0.7568,0.44880000000000003,0.7051999999999999,0.41819999999999996,0.5632,0.5247999999999999,0.5504,0.43520000000000003,0.3264,0.5984,0.5576,0.5848,0.34680000000000005,0.4386,0.06000000000000005,0.020000000000000018,0.37,-0.040000000000000036,0.30999999999999994,-0.24,-0.17999999999999994,-0.21999999999999997,-0.040000000000000036,0.13,-0.19999999999999996,-0.1399999999999999,-0.17999999999999994,0.17000000000000004,-0.35
0.9400000000000001,1.3900000000000001,1.4,0.75,0.76,0.865,0.22499999999999998,0.6749999999999999,1.045,0.6849999999999999,1.76,1.1199999999999999,1.5699999999999998,1.58,1.21,5.2666666666666675,1.3166666666666669,10.533333333333335,0.8144329896907218,1.2950819672131149,0.18987341772151897,0.25,2.0,0.15463917525773196,0.2459016393442623,0.7594936708860759,4.0,8.0,0.6185567010309279,0.9836065573770492,0.09493670886075949,0.5,0.125,0.07731958762886598,0.12295081967213115,1.2278481012658227,6.466666666666667,1.6166666666666667,12.933333333333334,1.5901639344262295,0.7721518987341771,4.066666666666666,1.0166666666666666,8.133333333333333,0.6288659793814433,0.1185,0.474,0.4819,0.09,0.0915,0.05925,0.01125,0.045,0.07275,0.04575,0.7663,0.1455,0.582,0.5917,0.366,0.64,0.19000000000000006,0.18000000000000005,-0.44999999999999996,-0.45999999999999996,-0.7150000000000001,-0.075,-0.525,-0.895,-0.535,0.17999999999999994,0.82,0.37,0.36,0.010000000000000009
0.92,1.48,1.4100000000000001,0.84,0.77,0.855,0.21500000000000002,0.7749999999999999,1.035,0.705,1.74,1.1,1.66,1.5899999999999999,1.33,5.571428571428571,1.1142857142857143,10.4,0.8125000000000001,1.2380952380952381,0.1794871794871795,0.20000000000000004,1.866666666666667,0.14583333333333334,0.22222222222222224,0.8974358974358974,4.999999999999999,9.333333333333334,0.7291666666666666,1.111111111111111,0.09615384615384615,0.5357142857142857,0.10714285714285715,0.078125,0.11904761904761904,1.2307692307692306,6.857142857142856,1.3714285714285714,12.8,1.5238095238095237,0.8076923076923077,4.5,0.9,8.4,0.65625,0.10920000000000002,0.5459999999999999,0.4914,0.098,0.08820000000000001,0.058499999999999996,0.0105,0.0525,0.072,0.04725,0.7488,0.13440000000000002,0.6719999999999999,0.6048,0.44099999999999995,0.64,0.08000000000000007,0.15000000000000002,-0.5599999999999999,-0.49,-0.7050000000000001,-0.06500000000000002,-0.625,-0.885,-0.555,0.17999999999999994,0.82,0.26,0.32999999999999996,-0.06999999999999995
0.4,1.05,1.04,0.83,0.82,0.385,0.16499999999999998,0.815,0.985,0.8049999999999999,1.22,1.0,1.65,1.6400000000000001,1.47,3.4444444444444446,0.4189189189189189,4.133333333333334,0.34065934065934067,0.4246575342465754,0.29032258064516125,0.12162162162162161,1.2,0.0989010989010989,0.1232876712328767,2.3870967741935485,8.222222222222223,9.866666666666667,0.8131868131868132,1.0136986301369864,0.24193548387096772,0.8333333333333334,0.10135135135135134,0.08241758241758242,0.10273972602739725,2.935483870967742,10.111111111111112,1.2297297297297298,12.133333333333335,1.2465753424657535,2.3548387096774195,8.11111111111111,0.9864864864864865,9.733333333333334,0.8021978021978021,0.027899999999999998,0.2294,0.2263,0.06659999999999999,0.0657,0.02325,0.00675,0.0555,0.06825,0.05475,0.2821,0.0819,0.6734,0.6643,0.5402,0.22,-0.43,-0.42,-0.65,-0.64,-0.235,-0.015,-0.665,-0.8350000000000001,-0.655,0.6000000000000001,0.8200000000000001,0.17000000000000004,0.18000000000000005,-0.010000000000000009
0.47000000000000003,0.54,1.0,0.21000000000000002,0.6699999999999999,0.47500000000000003,0.14500000000000002,0.21500000000000002,0.995,0.6749999999999999,1.32,0.99,1.06,1.52,0.74,5.714285714285714,2.857142857142857,5.333333333333334,0.43478260869565216,0.6666666666666667,0.17500000000000002,0.5,0.9333333333333335,0.07608695652173914,0.11666666666666668,0.35000000000000003,2.0,1.866666666666667,0.15217391304347827,0.23333333333333336,0.18749999999999997,1.0714285714285714,0.5357142857142857,0.08152173913043477,0.125,2.3,13.142857142857142,6.571428571428571,12.266666666666667,1.5333333333333334,1.4999999999999998,8.571428571428571,4.285714285714286,8.0,0.6521739130434782,0.028000000000000004,0.05600000000000001,0.24,0.009800000000000001,0.042,0.03,0.00525,0.0105,0.069,0.045,0.36800000000000005,0.06440000000000001,0.12880000000000003,0.552,0.084,0.33,0.26,-0.19999999999999996,-0.07,-0.53,-0.325,0.0049999999999999906,-0.06500000000000002,-0.8450000000000001,-0.525,0.52,0.8500000000000001,0.78,0.32000000000000006,0.45999999999999996
0.05,0.19999999999999998,1.02,0.21,1.03,0.095,0.105,0.255,0.9249999999999999,1.075,0.87,0.88,1.03,1.85,1.18,0.6666666666666667,0.11111111111111112,0.26666666666666666,0.023529411764705882,0.02,1.5,0.16666666666666666,0.4,0.03529411764705882,0.03,9.0,6.0,2.4,0.21176470588235294,0.18,3.75,2.5,0.4166666666666667,0.08823529411764706,0.075,42.5,28.333333333333332,4.722222222222222,11.333333333333334,0.85,50.0,33.333333333333336,5.555555555555555,13.333333333333334,1.1764705882352942,0.0006,0.0036,0.02,0.005399999999999999,0.03,0.0015,0.00225,0.0135,0.06375,0.075,0.017,0.0255,0.153,0.85,0.18,-0.009999999999999998,-0.16,-0.98,-0.15,-0.97,0.05499999999999999,0.045,-0.105,-0.775,-0.925,0.83,0.82,0.6699999999999999,-0.15000000000000002,0.8200000000000001
1.17,1.02,1.62,0.32999999999999996,0.9299999999999999,1.0050000000000001,0.315,0.16499999999999998,1.015,0.7649999999999999,1.87,1.18,1.03,1.63,0.7799999999999999,3.8750000000000004,10.333333333333334,12.4,0.9893617021276597,1.347826086956522,0.25806451612903225,2.6666666666666665,3.2,0.2553191489361702,0.34782608695652173,0.0967741935483871,0.375,1.2,0.09574468085106383,0.13043478260869565,0.08064516129032258,0.3125,0.8333333333333334,0.0797872340425532,0.10869565217391305,1.010752688172043,3.9166666666666665,10.444444444444445,12.533333333333333,1.3623188405797102,0.7419354838709676,2.875,7.666666666666666,9.2,0.7340425531914894,0.2232,0.0837,0.6416999999999999,0.021599999999999998,0.16559999999999997,0.06975,0.018,0.00675,0.0705,0.05175,0.8742,0.22559999999999997,0.0846,0.6486,0.062099999999999995,0.6900000000000001,0.8400000000000001,0.2400000000000001,0.15,-0.44999999999999996,-0.8550000000000001,-0.16499999999999998,-0.015,-0.865,-0.615,0.009999999999999898,0.7,0.85,0.25,0.6
1.99,1.87,1.27,1.8599999999999999,1.26,1.2,1.19,1.07,1.04,0.47000000000000003,1.8399999999999999,1.83,1.71,1.1099999999999999,1.1400000000000001,1.0101010101010102,1.1494252873563218,5.0,1.1904761904761905,3.7037037037037033,0.99,1.1379310344827587,4.949999999999999,1.1785714285714286,3.6666666666666665,0.87,0.8787878787878788,4.35,1.0357142857142858,3.222222222222222,0.2,0.20202020202020204,0.2298850574712644,0.2380952380952381,0.7407407407407407,0.84,0.8484848484848485,0.9655172413793103,4.199999999999999,3.1111111111111107,0.27,0.27272727272727276,0.3103448275862069,1.35,0.32142857142857145,0.99,0.87,0.27,0.8613,0.26730000000000004,0.2,0.198,0.17400000000000002,0.168,0.054000000000000006,0.84,0.8316,0.7308,0.2268,0.23490000000000003,0.010000000000000009,0.13,0.73,0.12,0.72,-0.8,-0.79,-0.6699999999999999,-0.6399999999999999,-0.07,-0.16000000000000003,-0.15000000000000002,-0.030000000000000027,0.57,-0.6
1.9,1.77,1.96,1.71,1.9,1.23,1.17,1.04,0.95,1.23,1.68,1.62,1.49,1.68,1.77,1.0652173913043477,1.240506329113924,3.92,1.4000000000000001,1.0,0.9387755102040817,1.1645569620253164,3.68,1.3142857142857145,0.9387755102040817,0.8061224489795918,0.8586956521739131,3.16,1.1285714285714288,0.8061224489795918,0.25510204081632654,0.2717391304347826,0.3164556962025316,0.35714285714285715,0.25510204081632654,0.7142857142857143,0.7608695652173912,0.8860759493670886,2.8,0.7142857142857143,1.0,1.0652173913043477,1.240506329113924,3.92,1.4000000000000001,0.9016000000000001,0.7742,0.9603999999999999,0.7268000000000001,0.9016000000000001,0.245,0.23,0.1975,0.175,0.245,0.6859999999999999,0.644,0.5529999999999999,0.6859999999999999,0.7742,0.05999999999999994,0.18999999999999995,0.0,0.13,-0.05999999999999994,-0.73,-0.67,-0.54,-0.44999999999999996,-0.73,-0.28,-0.22000000000000008,-0.09000000000000008,-0.28,0.18999999999999995
1.18,1.13,1.5899999999999999,0.53,0.99,1.67,1.07,1.02,1.65,1.48,1.76,1.16,1.1099999999999999,1.5699999999999998,0.94,3.0689655172413794,3.7083333333333335,1.141025641025641,1.0229885057471264,1.2714285714285716,0.32584269662921345,1.2083333333333333,0.37179487179487175,0.3333333333333333,0.41428571428571426,0.2696629213483146,0.8275862068965517,0.30769230769230765,0.27586206896551724,0.34285714285714286,0.8764044943820225,2.6896551724137936,3.2500000000000004,0.896551724137931,1.1142857142857143,0.9775280898876404,3.0,3.625,1.1153846153846154,1.2428571428571429,0.7865168539325842,2.413793103448276,2.9166666666666665,0.8974358974358974,0.8045977011494252,0.2581,0.21359999999999998,0.623,0.0696,0.20299999999999999,0.6942,0.22619999999999998,0.1872,0.6786,0.5459999999999999,0.7743,0.25229999999999997,0.20879999999999999,0.609,0.16799999999999998,0.6000000000000001,0.65,0.19000000000000006,0.04999999999999999,-0.41,-0.10999999999999999,0.49000000000000005,0.54,-0.08999999999999997,0.08000000000000007,-0.020000000000000018,0.5800000000000001,0.63,0.17000000000000004,0.45999999999999996
0.86,0.92,1.5,0.48,1.06,1.4,0.96,1.02,1.6400000000000001,1.6,1.54,1.1,1.1600000000000001,1.74,1.12,3.0952380952380953,2.4074074074074074,0.8666666666666667,0.7303370786516854,0.7647058823529412,0.32307692307692304,0.7777777777777777,0.27999999999999997,0.23595505617977527,0.24705882352941178,0.4153846153846154,1.2857142857142858,0.36000000000000004,0.30337078651685395,0.31764705882352945,1.1538461538461537,3.5714285714285716,2.7777777777777777,0.8426966292134831,0.8823529411764706,1.3692307692307693,4.238095238095238,3.2962962962962963,1.1866666666666668,1.0470588235294118,1.3076923076923077,4.0476190476190474,3.148148148148148,1.1333333333333333,0.9550561797752809,0.1365,0.17550000000000002,0.5525,0.0567,0.1785,0.48750000000000004,0.1575,0.2025,0.6675,0.6375,0.5785,0.18689999999999998,0.2403,0.7565,0.2295,0.44000000000000006,0.38,-0.19999999999999996,-0.060000000000000026,-0.64,0.09999999999999998,0.54,0.48,-0.14,-0.09999999999999998,0.24,0.68,0.62,0.040000000000000036,0.58
1.06,1.07,1.6400000000000001,0.51,1.08,1.6,1.04,1.05,1.65,1.62,1.67,1.1099999999999999,1.12,1.69,1.0899999999999999,3.24,3.1153846153846154,1.0253164556962024,0.9418604651162792,0.9759036144578315,0.30864197530864196,0.9615384615384615,0.3164556962025316,0.29069767441860467,0.30120481927710846,0.32098765432098764,1.04,0.3291139240506329,0.3023255813953489,0.3132530120481928,0.9753086419753086,3.16,3.0384615384615383,0.9186046511627908,0.9518072289156627,1.0617283950617282,3.44,3.3076923076923075,1.0886075949367089,1.036144578313253,1.0246913580246912,3.32,3.192307692307692,1.050632911392405,0.9651162790697674,0.2025,0.2106,0.6723,0.065,0.2075,0.6399,0.1975,0.20540000000000003,0.6794,0.6557,0.6966,0.215,0.2236,0.7138,0.2158,0.56,0.55,-0.019999999999999907,-0.010000000000000009,-0.58,-0.020000000000000018,0.54,0.53,-0.06999999999999995,-0.039999999999999925,0.04999999999999993,0.61,0.6,0.030000000000000027,0.57
0.52,0.92,1.36,0.52,0.96,0.8300000000000001,0.43,0.8300000000000001,1.3599999999999999,1.27,1.45,1.05,1.45,1.8900000000000001,1.36,7.666666666666667,1.0,1.2432432432432432,0.4646464646464647,0.5111111111111111,0.13043478260869565,0.13043478260869565,0.16216216216216217,0.06060606060606061,0.06666666666666667,1.0,7.666666666666667,1.2432432432432432,0.4646464646464647,0.5111111111111111,0.8043478260869564,6.166666666666667,0.8043478260869564,0.37373737373737376,0.4111111111111111,2.152173913043478,16.5,2.152173913043478,2.675675675675676,1.0999999999999999,1.9565217391304348,15.000000000000002,1.9565217391304348,2.4324324324324325,0.9090909090909092,0.0276,0.2116,0.41400000000000003,0.0276,0.054,0.17020000000000002,0.022199999999999998,0.17020000000000002,0.3663,0.333,0.4554,0.059399999999999994,0.4554,0.891,0.41400000000000003,0.4,0.0,-0.44,-0.4,-0.8400000000000001,-0.09000000000000002,0.31,-0.09000000000000002,-0.62,-0.53,0.53,0.9299999999999999,0.53,0.08999999999999997,0.44
0.39999999999999997,0.52,1.13,0.22000000000000003,0.8300000000000001,0.81,0.51,0.63,1.44,1.24,1.33,1.03,1.15,1.76,0.9500000000000001,6.999999999999999,2.0588235294117645,0.7608695652173912,0.35714285714285715,0.4487179487179487,0.14285714285714288,0.29411764705882354,0.10869565217391304,0.05102040816326531,0.06410256410256411,0.48571428571428577,3.4,0.3695652173913044,0.17346938775510207,0.21794871794871795,1.3142857142857145,9.2,2.705882352941176,0.46938775510204084,0.5897435897435898,2.8000000000000003,19.599999999999998,5.76470588235294,2.1304347826086953,1.2564102564102564,2.2285714285714286,15.6,4.588235294117647,1.6956521739130435,0.7959183673469388,0.017499999999999998,0.0595,0.27299999999999996,0.0085,0.03900000000000001,0.161,0.023000000000000003,0.0782,0.45080000000000003,0.3588,0.34299999999999997,0.049,0.1666,0.7644,0.13260000000000002,0.3,0.17999999999999997,-0.43000000000000005,-0.12000000000000001,-0.73,0.11000000000000004,0.41000000000000003,0.29000000000000004,-0.52,-0.32,0.63,0.9299999999999999,0.8099999999999999,0.19999999999999996,0.61
1.03,0.59,0.53,0.68,0.6200000000000001,0.985,1.0750000000000002,0.635,0.825,0.575,0.78,0.8700000000000001,0.43,0.37,0.18,0.8392857142857142,3.9166666666666665,0.9126213592233009,1.5161290322580645,7.833333333333333,1.1914893617021278,4.666666666666667,1.0873786407766992,1.806451612903226,9.333333333333334,0.2553191489361702,0.21428571428571425,0.23300970873786406,0.3870967741935484,2.0,1.095744680851064,0.9196428571428571,4.291666666666667,1.6612903225806452,8.583333333333334,0.6595744680851064,0.5535714285714285,2.5833333333333335,0.6019417475728155,5.166666666666667,0.1276595744680851,0.10714285714285712,0.5,0.11650485436893203,0.1935483870967742,0.2632,0.05639999999999999,0.028199999999999996,0.06720000000000001,0.033600000000000005,0.24205,0.28840000000000005,0.0618,0.15965000000000001,0.0309,0.1457,0.1736,0.0372,0.0186,0.0072,-0.09000000000000008,0.35,0.41,0.44000000000000006,0.5,0.04500000000000004,-0.04500000000000004,0.395,0.20500000000000002,0.455,-0.15999999999999998,-0.25000000000000006,0.19,0.25,-0.06
0.13,0.12,0.06999999999999999,0.22999999999999998,0.18,0.34,0.45,0.44,0.67,0.39,0.35000000000000003,0.46,0.45,0.4,0.16999999999999998,0.08333333333333334,0.09090909090909091,0.030303030303030304,0.029411764705882353,0.16666666666666669,12.0,1.0909090909090908,0.3636363636363636,0.3529411764705882,2.0,11.0,0.9166666666666667,0.3333333333333333,0.32352941176470584,1.8333333333333335,33.0,2.7500000000000004,3.0,0.9705882352941176,5.500000000000001,34.0,2.8333333333333335,3.0909090909090913,1.0303030303030303,5.666666666666667,6.0,0.5,0.5454545454545454,0.1818181818181818,0.1764705882352941,0.0012,0.0011,0.0006,0.0132,0.0072,0.0033000000000000004,0.0396,0.0363,0.11220000000000001,0.0198,0.0034000000000000002,0.0408,0.0374,0.0204,0.0066,-0.11,-0.1,-0.049999999999999996,0.009999999999999995,0.06,0.32,0.21000000000000002,0.22000000000000003,-0.010000000000000009,0.27,0.33,0.22000000000000003,0.23000000000000004,0.28,-0.05
1.74,0.94,1.0,1.0,1.06,1.1099999999999999,1.17,0.37,0.66,0.43000000000000005,1.23,1.29,0.49,0.55,0.26,0.9333333333333332,8.399999999999999,3.1111111111111107,2.1538461538461537,5.25,1.0714285714285714,9.0,3.333333333333333,2.3076923076923075,5.625,0.11904761904761905,0.11111111111111112,0.37037037037037035,0.25641025641025644,0.625,0.32142857142857145,0.3,2.7,0.6923076923076923,1.6875,0.4642857142857143,0.43333333333333335,3.9,1.4444444444444444,2.4375,0.1904761904761905,0.17777777777777778,1.5999999999999999,0.5925925925925926,0.41025641025641024,0.756,0.084,0.1344,0.09000000000000001,0.14400000000000002,0.2268,0.24300000000000002,0.027000000000000003,0.1053,0.0432,0.3276,0.35100000000000003,0.03900000000000001,0.062400000000000004,0.016,-0.06000000000000005,0.74,0.6799999999999999,0.8,0.74,-0.57,-0.63,0.17,-0.12,0.11000000000000001,-0.44999999999999996,-0.51,0.29000000000000004,0.23,0.06
1.71,1.07,0.97,0.9600000000000001,0.8600000000000001,1.4500000000000002,1.34,0.7000000000000001,1.31,0.6000000000000001,1.6800000000000002,1.57,0.93,0.8300000000000001,0.22,1.1375,5.6875,1.6851851851851851,1.1818181818181819,15.166666666666668,0.8791208791208791,5.0,1.4814814814814814,1.038961038961039,13.333333333333334,0.1758241758241758,0.19999999999999998,0.2962962962962963,0.20779220779220778,2.666666666666667,0.5934065934065934,0.675,3.375,0.7012987012987013,9.000000000000002,0.8461538461538461,0.9625,4.8125,1.4259259259259258,12.833333333333334,0.06593406593406594,0.075,0.375,0.1111111111111111,0.07792207792207792,0.7280000000000001,0.1456,0.0546,0.128,0.048,0.49140000000000006,0.43200000000000005,0.0864,0.41580000000000006,0.0324,0.7007,0.6160000000000001,0.1232,0.0462,0.0096,0.10999999999999999,0.75,0.8500000000000001,0.64,0.74,-0.37,-0.26,0.38,-0.22999999999999998,0.48000000000000004,-0.14,-0.030000000000000027,0.61,0.71,-0.1
0.8400000000000001,0.46,0.44,0.54,0.52,0.455,0.535,0.155,0.365,0.135,0.6699999999999999,0.75,0.37,0.35,0.14,0.8260869565217391,4.75,5.066666666666667,1.310344827586207,6.333333333333334,1.2105263157894737,5.75,6.133333333333334,1.5862068965517244,7.666666666666667,0.21052631578947367,0.17391304347826086,1.0666666666666667,0.2758620689655173,1.3333333333333335,0.19736842105263158,0.16304347826086954,0.9375,0.25862068965517243,1.25,0.763157894736842,0.6304347826086956,3.6249999999999996,3.8666666666666667,4.833333333333333,0.15789473684210525,0.13043478260869565,0.75,0.8,0.20689655172413793,0.1748,0.0304,0.0228,0.0368,0.0276,0.028499999999999998,0.0345,0.006,0.02175,0.0045,0.11019999999999999,0.1334,0.0232,0.0174,0.0048,-0.08000000000000002,0.3,0.32,0.38,0.4,-0.305,-0.385,-0.0050000000000000044,-0.21499999999999997,0.015,-0.09000000000000002,-0.17000000000000004,0.20999999999999996,0.22999999999999998,-0.020000000000000004
0.23,0.61,0.99,0.45999999999999996,0.8400000000000001,0.48,0.32999999999999996,0.71,1.24,1.09,1.14,0.99,1.3699999999999999,1.75,1.22,4.75,0.4523809523809524,0.6551724137931035,0.2,0.2375,0.21052631578947367,0.09523809523809525,0.13793103448275865,0.04210526315789474,0.049999999999999996,2.2105263157894735,10.5,1.4482758620689655,0.4421052631578947,0.5249999999999999,1.526315789473684,7.249999999999999,0.6904761904761905,0.30526315789473685,0.36249999999999993,5.0,23.75,2.261904761904762,3.2758620689655173,1.1874999999999998,4.2105263157894735,20.0,1.9047619047619049,2.7586206896551726,0.8421052631578948,0.0076,0.0798,0.15200000000000002,0.0168,0.032,0.055099999999999996,0.0116,0.12179999999999999,0.27549999999999997,0.23199999999999998,0.1805,0.038,0.39899999999999997,0.76,0.336,0.15,-0.22999999999999998,-0.6100000000000001,-0.38,-0.76,0.09999999999999998,0.24999999999999997,-0.13,-0.6599999999999999,-0.51,0.76,0.9099999999999999,0.53,0.1499999999999999,0.38000000000000006
0.11,0.64,0.9099999999999999,0.5700000000000001,0.84,0.39,0.32,0.8500000000000001,1.23,1.1199999999999999,1.02,0.9500000000000001,1.48,1.75,1.37,4.5,0.1636363636363636,0.3,0.0967741935483871,0.10975609756097561,0.22222222222222224,0.03636363636363636,0.06666666666666667,0.02150537634408602,0.024390243902439025,6.111111111111112,27.5,1.8333333333333335,0.5913978494623656,0.6707317073170732,3.3333333333333335,15.0,0.5454545454545454,0.3225806451612903,0.36585365853658536,10.333333333333334,46.5,1.690909090909091,3.1,1.1341463414634148,9.11111111111111,41.0,1.4909090909090907,2.7333333333333334,0.8817204301075268,0.0018,0.0495,0.07379999999999999,0.011000000000000001,0.016399999999999998,0.027,0.006,0.165,0.279,0.24599999999999997,0.0837,0.018600000000000002,0.5115000000000001,0.7626,0.451,0.06999999999999999,-0.4600000000000001,-0.73,-0.53,-0.7999999999999999,0.21,0.27999999999999997,-0.25000000000000006,-0.6300000000000001,-0.52,0.8400000000000001,0.91,0.38,0.1100000000000001,0.2699999999999999
0.05,0.35,0.81,0.32,0.78,0.48,0.45,0.75,1.44,1.21,1.04,1.01,1.31,1.77,1.08,4.0,0.12903225806451613,0.09090909090909091,0.04,0.051948051948051945,0.25,0.03225806451612903,0.022727272727272728,0.01,0.012987012987012986,7.75,31.0,0.7045454545454546,0.31,0.40259740259740256,11.0,44.0,1.4193548387096775,0.44,0.5714285714285714,25.0,100.0,3.2258064516129035,2.272727272727273,1.2987012987012987,19.25,77.0,2.4838709677419355,1.75,0.77,0.0004,0.0124,0.0308,0.0031,0.0077,0.0176,0.0044,0.1364,0.44,0.3388,0.04,0.01,0.31,0.77,0.2387,0.03,-0.27,-0.73,-0.3,-0.76,0.4,0.43,0.13,-0.56,-0.33,0.96,0.99,0.69,0.22999999999999998,0.46
0.8,0.53,1.1800000000000002,0.32999999999999996,0.98,1.13,0.9299999999999999,0.66,1.4100000000000001,1.31,1.28,1.08,0.81,1.46,0.7100000000000001,1.6666666666666667,16.666666666666668,0.7936507936507936,0.641025641025641,0.7352941176470588,0.6,10.0,0.47619047619047616,0.3846153846153846,0.4411764705882352,0.06,0.1,0.047619047619047616,0.03846153846153846,0.044117647058823525,1.26,2.1,21.0,0.8076923076923077,0.926470588235294,1.56,2.6,26.000000000000004,1.2380952380952381,1.1470588235294117,1.36,2.266666666666667,22.666666666666668,1.0793650793650795,0.8717948717948718,0.15,0.015,0.34,0.009,0.20400000000000001,0.315,0.189,0.0189,0.4914,0.42840000000000006,0.39,0.23399999999999999,0.0234,0.5304000000000001,0.0204,0.2,0.47,-0.18000000000000005,0.27,-0.38000000000000006,0.13,0.33,0.6,-0.15000000000000002,-0.050000000000000044,0.28,0.48000000000000004,0.75,0.09999999999999998,0.65
0.63,0.39999999999999997,1.08,0.31,0.99,1.06,0.97,0.74,1.39,1.42,1.0499999999999998,0.96,0.73,1.41,0.76,1.3333333333333333,9.0,0.5142857142857143,0.5217391304347826,0.5,0.7500000000000001,6.75,0.3857142857142858,0.39130434782608703,0.37500000000000006,0.11111111111111112,0.14814814814814814,0.05714285714285715,0.05797101449275363,0.05555555555555556,1.9444444444444444,2.592592592592592,17.5,1.0144927536231885,0.9722222222222222,1.9166666666666665,2.5555555555555554,17.25,0.9857142857142857,0.9583333333333333,2.0,2.6666666666666665,18.0,1.0285714285714287,1.0434782608695652,0.09720000000000001,0.0144,0.2592,0.0108,0.19440000000000002,0.252,0.189,0.027999999999999997,0.48299999999999993,0.504,0.24839999999999998,0.1863,0.0276,0.49679999999999996,0.0288,0.08999999999999997,0.32,-0.36,0.23,-0.44999999999999996,0.33999999999999997,0.42999999999999994,0.6599999999999999,0.010000000000000009,-0.020000000000000018,0.32999999999999996,0.41999999999999993,0.6499999999999999,-0.030000000000000027,0.6799999999999999
0.3,0.18,0.82,0.26,0.8999999999999999,0.94,1.02,0.8999999999999999,1.44,1.54,0.72,0.8,0.6799999999999999,1.3199999999999998,0.78,0.5789473684210527,1.5714285714285714,0.13253012048192772,0.18032786885245902,0.15492957746478875,1.7272727272727273,2.714285714285714,0.22891566265060243,0.3114754098360656,0.26760563380281693,0.6363636363636365,0.368421052631579,0.08433734939759037,0.11475409836065575,0.09859154929577466,7.545454545454545,4.368421052631579,11.857142857142856,1.360655737704918,1.1690140845070423,5.545454545454545,3.2105263157894735,8.714285714285714,0.7349397590361446,0.8591549295774649,6.454545454545454,3.7368421052631575,10.14285714285714,0.8554216867469879,1.1639344262295082,0.020900000000000002,0.007700000000000001,0.0781,0.013300000000000001,0.1349,0.09129999999999999,0.1577,0.058100000000000006,0.5063,0.5892999999999999,0.06709999999999999,0.1159,0.0427,0.4331,0.0497,-0.08,0.039999999999999994,-0.6,0.12,-0.52,0.72,0.6399999999999999,0.76,0.21999999999999997,0.12,0.5,0.42,0.54,-0.09999999999999998,0.6399999999999999
