P(E_S1) + P(E_T1),P(E_S1) + P(LUMO),P(E_S1) + P(f_S1),P(E_T1) + P(LUMO),P(E_T1) + P(f_S1),P(dDM) + P(E_S1),P(dDM) + P(E_T1),P(dDM) + P(LUMO),P(dDM) + P(dEST),P(dDM) + P(f_S1),P(dEST) + P(E_S1),P(dEST) + P(E_T1),P(dEST) + P(LUMO),P(dEST) + P(f_S1),P(f_S1) + P(LUMO),P(E_S1) / P(E_T1),P(E_S1) / P(LUMO),P(E_S1) / P(dDM),P(E_S1) / P(dEST),P(E_S1) / P(f_S1),P(E_T1) / P(E_S1),P(E_T1) / P(LUMO),P(E_T1) / P(dDM),P(E_T1) / P(dEST),P(E_T1) / P(f_S1),P(LUMO) / P(E_S1),P(LUMO) / P(E_T1),P(LUMO) / P(dDM),P(LUMO) / P(dEST),P(LUMO) / P(f_S1),P(dDM) / P(E_S1),P(dDM) / P(E_T1),P(dDM) / P(LUMO),P(dDM) / P(dEST),P(dDM) / P(f_S1),P(dEST) / P(E_S1),P(dEST) / P(E_T1),P(dEST) / P(LUMO),P(dEST) / P(dDM),P(dEST) / P(f_S1),P(f_S1) / P(E_S1),P(f_S1) / P(E_T1),P(f_S1) / P(LUMO),P(f_S1) / P(dDM),P(f_S1) / P(dEST),P(E_S1) * P(E_T1),P(E_S1) * P(LUMO),P(E_S1) * P(f_S1),P(E_T1) * P(LUMO),P(E_T1) * P(f_S1),P(dDM) * P(E_S1),P(dDM) * P(E_T1),P(dDM) * P(LUMO),P(dDM) * P(dEST),P(dDM) * P(f_S1),P(dEST) * P(E_S1),P(dEST) * P(E_T1),P(dEST) * P(LUMO),P(dEST) * P(f_S1),P(f_S1) * P(LUMO),P(E_S1) - P(E_T1),P(E_S1) - P(LUMO),P(E_S1) - P(f_S1),P(E_T1) - P(LUMO),P(E_T1) - P(f_S1),P(dDM) - P(E_S1),P(dDM) - P(E_T1),P(dDM) - P(LUMO),P(dDM) - P(dEST),P(dDM) - P(f_S1),P(dEST) - P(E_S1),P(dEST) - P(E_T1),P(dEST) - P(LUMO),P(dEST) - P(f_S1),P(f_S1) - P(LUMO)
1.18,1.47,1.68,1.23,1.44,1.48,1.24,1.53,1.53,1.74,1.47,1.23,1.52,1.73,1.73,1.5106382978723405,0.9342105263157894,0.922077922077922,0.9342105263157894,0.7319587628865979,0.6619718309859155,0.6184210526315789,0.6103896103896104,0.6184210526315789,0.4845360824742268,1.0704225352112677,1.6170212765957448,0.987012987012987,1.0,0.7835051546391752,1.0845070422535212,1.6382978723404256,1.013157894736842,1.013157894736842,0.7938144329896908,1.0704225352112677,1.6170212765957448,1.0,0.987012987012987,0.7835051546391752,1.3661971830985915,2.0638297872340425,1.276315789473684,1.2597402597402596,1.276315789473684,0.33369999999999994,0.5396,0.6887,0.35719999999999996,0.45589999999999997,0.5467,0.3619,0.5852,0.5852,0.7469,0.5396,0.35719999999999996,0.5776,0.7372,0.7372,0.24,-0.050000000000000044,-0.26,-0.29000000000000004,-0.5,0.06000000000000005,0.30000000000000004,0.010000000000000009,0.010000000000000009,-0.19999999999999996,0.050000000000000044,0.29000000000000004,0.0,-0.20999999999999996,0.20999999999999996
1.94,1.96,1.22,1.92,1.18,1.27,1.23,1.25,1.01,0.51,1.72,1.68,1.7,0.96,1.2,1.0421052631578949,1.0206185567010309,3.535714285714285,1.356164383561644,4.304347826086956,0.9595959595959596,0.979381443298969,3.3928571428571423,1.3013698630136985,4.130434782608695,0.9797979797979798,1.0210526315789474,3.464285714285714,1.3287671232876712,4.217391304347826,0.2828282828282829,0.2947368421052632,0.288659793814433,0.3835616438356165,1.2173913043478262,0.7373737373737373,0.768421052631579,0.7525773195876289,2.6071428571428568,3.1739130434782608,0.23232323232323235,0.24210526315789477,0.2371134020618557,0.8214285714285714,0.31506849315068497,0.9405,0.9602999999999999,0.2277,0.9215,0.2185,0.2772,0.266,0.2716,0.20440000000000003,0.06440000000000001,0.7227,0.6935,0.7081,0.1679,0.2231,0.040000000000000036,0.020000000000000018,0.76,-0.020000000000000018,0.72,-0.71,-0.6699999999999999,-0.69,-0.44999999999999996,0.05000000000000002,-0.26,-0.21999999999999997,-0.24,0.5,-0.74
1.68,1.81,1.03,1.79,1.01,1.0899999999999999,1.0699999999999998,1.2,0.78,0.42,1.3900000000000001,1.37,1.5,0.72,1.14,1.0240963855421688,0.8854166666666666,3.5416666666666665,1.574074074074074,4.722222222222222,0.9764705882352941,0.8645833333333334,3.4583333333333335,1.5370370370370368,4.611111111111111,1.1294117647058823,1.1566265060240963,4.0,1.7777777777777777,5.333333333333333,0.2823529411764706,0.2891566265060241,0.25,0.4444444444444444,1.3333333333333333,0.6352941176470589,0.6506024096385543,0.5625000000000001,2.2500000000000004,3.0000000000000004,0.21176470588235294,0.21686746987951808,0.1875,0.75,0.3333333333333333,0.7054999999999999,0.816,0.153,0.7968,0.14939999999999998,0.204,0.1992,0.2304,0.1296,0.043199999999999995,0.459,0.4482,0.5184,0.09720000000000001,0.17279999999999998,0.020000000000000018,-0.10999999999999999,0.6699999999999999,-0.13,0.6499999999999999,-0.61,-0.59,-0.72,-0.30000000000000004,0.06,-0.30999999999999994,-0.2899999999999999,-0.41999999999999993,0.36000000000000004,-0.78
1.7,1.81,1.3900000000000001,1.75,1.33,1.52,1.46,1.57,1.32,1.15,1.56,1.5,1.61,1.19,1.44,1.0731707317073171,0.9462365591397849,1.375,1.2941176470588234,1.7254901960784315,0.9318181818181818,0.8817204301075268,1.28125,1.2058823529411764,1.6078431372549018,1.0568181818181819,1.1341463414634148,1.453125,1.3676470588235294,1.8235294117647058,0.7272727272727273,0.7804878048780488,0.6881720430107526,0.9411764705882353,1.2549019607843137,0.7727272727272728,0.8292682926829269,0.7311827956989247,1.0625,1.3333333333333335,0.5795454545454546,0.6219512195121951,0.5483870967741935,0.796875,0.75,0.7215999999999999,0.8184,0.44880000000000003,0.7626,0.41819999999999996,0.5632,0.5247999999999999,0.5952000000000001,0.43520000000000003,0.3264,0.5984,0.5576,0.6324000000000001,0.34680000000000005,0.47430000000000005,0.06000000000000005,-0.050000000000000044,0.37,-0.1100000000000001,0.30999999999999994,-0.24,-0.17999999999999994,-0.29000000000000004,-0.040000000000000036,0.13,-0.19999999999999996,-0.1399999999999999,-0.25,0.17000000000000004,-0.42000000000000004
0.9400000000000001,1.51,1.4,0.87,0.76,0.865,0.22499999999999998,0.7949999999999999,1.045,0.6849999999999999,1.76,1.1199999999999999,1.69,1.58,1.33,5.2666666666666675,1.0972222222222223,10.533333333333335,0.8144329896907218,1.2950819672131149,0.18987341772151897,0.20833333333333334,2.0,0.15463917525773196,0.2459016393442623,0.9113924050632911,4.8,9.6,0.7422680412371134,1.180327868852459,0.09493670886075949,0.5,0.10416666666666667,0.07731958762886598,0.12295081967213115,1.2278481012658227,6.466666666666667,1.3472222222222223,12.933333333333334,1.5901639344262295,0.7721518987341771,4.066666666666666,0.8472222222222222,8.133333333333333,0.6288659793814433,0.1185,0.5688,0.4819,0.108,0.0915,0.05925,0.01125,0.054,0.07275,0.04575,0.7663,0.1455,0.6983999999999999,0.5917,0.4392,0.64,0.07000000000000006,0.18000000000000005,-0.57,-0.45999999999999996,-0.7150000000000001,-0.075,-0.645,-0.895,-0.535,0.17999999999999994,0.82,0.25,0.36,-0.10999999999999999
0.92,1.53,1.4100000000000001,0.89,0.77,0.855,0.21500000000000002,0.825,1.035,0.705,1.74,1.1,1.71,1.5899999999999999,1.38,5.571428571428571,1.04,10.4,0.8125000000000001,1.2380952380952381,0.1794871794871795,0.18666666666666668,1.866666666666667,0.14583333333333334,0.22222222222222224,0.9615384615384615,5.357142857142857,10.0,0.78125,1.1904761904761905,0.09615384615384615,0.5357142857142857,0.09999999999999999,0.078125,0.11904761904761904,1.2307692307692306,6.857142857142856,1.28,12.8,1.5238095238095237,0.8076923076923077,4.5,0.84,8.4,0.65625,0.10920000000000002,0.585,0.4914,0.10500000000000001,0.08820000000000001,0.058499999999999996,0.0105,0.056249999999999994,0.072,0.04725,0.7488,0.13440000000000002,0.72,0.6048,0.47250000000000003,0.64,0.030000000000000027,0.15000000000000002,-0.61,-0.49,-0.7050000000000001,-0.06500000000000002,-0.675,-0.885,-0.555,0.17999999999999994,0.82,0.20999999999999996,0.32999999999999996,-0.12
0.4,0.8400000000000001,1.04,0.62,0.82,0.385,0.16499999999999998,0.605,0.985,0.8049999999999999,1.22,1.0,1.44,1.6400000000000001,1.26,3.4444444444444446,0.5849056603773585,4.133333333333334,0.34065934065934067,0.4246575342465754,0.29032258064516125,0.16981132075471697,1.2,0.0989010989010989,0.1232876712328767,1.7096774193548387,5.888888888888889,7.066666666666667,0.5824175824175825,0.726027397260274,0.24193548387096772,0.8333333333333334,0.14150943396226415,0.08241758241758242,0.10273972602739725,2.935483870967742,10.111111111111112,1.7169811320754718,12.133333333333335,1.2465753424657535,2.3548387096774195,8.11111111111111,1.3773584905660377,9.733333333333334,0.8021978021978021,0.027899999999999998,0.1643,0.2263,0.0477,0.0657,0.02325,0.00675,0.03975,0.06825,0.05475,0.2821,0.0819,0.48230000000000006,0.6643,0.3869,0.22,-0.22000000000000003,-0.42,-0.44000000000000006,-0.64,-0.235,-0.015,-0.455,-0.8350000000000001,-0.655,0.6000000000000001,0.8200000000000001,0.38,0.18000000000000005,0.19999999999999996
0.47000000000000003,0.51,1.0,0.18,0.6699999999999999,0.47500000000000003,0.14500000000000002,0.185,0.995,0.6749999999999999,1.32,0.99,1.03,1.52,0.71,5.714285714285714,3.6363636363636367,5.333333333333334,0.43478260869565216,0.6666666666666667,0.17500000000000002,0.6363636363636365,0.9333333333333335,0.07608695652173914,0.11666666666666668,0.27499999999999997,1.5714285714285714,1.4666666666666668,0.11956521739130434,0.18333333333333335,0.18749999999999997,1.0714285714285714,0.6818181818181818,0.08152173913043477,0.125,2.3,13.142857142857142,8.363636363636363,12.266666666666667,1.5333333333333334,1.4999999999999998,8.571428571428571,5.454545454545454,8.0,0.6521739130434782,0.028000000000000004,0.044000000000000004,0.24,0.007700000000000001,0.042,0.03,0.00525,0.00825,0.069,0.045,0.36800000000000005,0.06440000000000001,0.1012,0.552,0.066,0.33,0.29000000000000004,-0.19999999999999996,-0.039999999999999994,-0.53,-0.325,0.0049999999999999906,-0.035,-0.8450000000000001,-0.525,0.52,0.8500000000000001,0.81,0.32000000000000006,0.49
0.05,0.1,1.02,0.11,1.03,0.095,0.105,0.155,0.9249999999999999,1.075,0.87,0.88,0.9299999999999999,1.85,1.08,0.6666666666666667,0.25,0.26666666666666666,0.023529411764705882,0.02,1.5,0.375,0.4,0.03529411764705882,0.03,4.0,2.666666666666667,1.0666666666666667,0.09411764705882353,0.08,3.75,2.5,0.9375,0.08823529411764706,0.075,42.5,28.333333333333332,10.625,11.333333333333334,0.85,50.0,33.333333333333336,12.5,13.333333333333334,1.1764705882352942,0.0006,0.0016,0.02,0.0024,0.03,0.0015,0.00225,0.006,0.06375,0.075,0.017,0.0255,0.068,0.85,0.08,-0.009999999999999998,-0.06,-0.98,-0.05,-0.97,0.05499999999999999,0.045,-0.0050000000000000044,-0.775,-0.925,0.83,0.82,0.77,-0.15000000000000002,0.92
1.17,1.02,1.62,0.32999999999999996,0.9299999999999999,1.0050000000000001,0.315,0.16499999999999998,1.015,0.7649999999999999,1.87,1.18,1.03,1.63,0.7799999999999999,3.8750000000000004,10.333333333333334,12.4,0.9893617021276597,1.347826086956522,0.25806451612903225,2.6666666666666665,3.2,0.2553191489361702,0.34782608695652173,0.0967741935483871,0.375,1.2,0.09574468085106383,0.13043478260869565,0.08064516129032258,0.3125,0.8333333333333334,0.0797872340425532,0.10869565217391305,1.010752688172043,3.9166666666666665,10.444444444444445,12.533333333333333,1.3623188405797102,0.7419354838709676,2.875,7.666666666666666,9.2,0.7340425531914894,0.2232,0.0837,0.6416999999999999,0.021599999999999998,0.16559999999999997,0.06975,0.018,0.00675,0.0705,0.05175,0.8742,0.22559999999999997,0.0846,0.6486,0.062099999999999995,0.6900000000000001,0.8400000000000001,0.2400000000000001,0.15,-0.44999999999999996,-0.8550000000000001,-0.16499999999999998,-0.015,-0.865,-0.615,0.009999999999999898,0.7,0.85,0.25,0.6
1.99,2.0,1.27,1.99,1.26,1.2,1.19,1.2,1.04,0.47000000000000003,1.8399999999999999,1.83,1.8399999999999999,1.1099999999999999,1.27,1.0101010101010102,1.0,5.0,1.1904761904761905,3.7037037037037033,0.99,0.99,4.949999999999999,1.1785714285714286,3.6666666666666665,1.0,1.0101010101010102,5.0,1.1904761904761905,3.7037037037037033,0.2,0.20202020202020204,0.2,0.2380952380952381,0.7407407407407407,0.84,0.8484848484848485,0.84,4.199999999999999,3.1111111111111107,0.27,0.27272727272727276,0.27,1.35,0.32142857142857145,0.99,1.0,0.27,0.99,0.26730000000000004,0.2,0.198,0.2,0.168,0.054000000000000006,0.84,0.8316,0.84,0.2268,0.27,0.010000000000000009,0.0,0.73,-0.010000000000000009,0.72,-0.8,-0.79,-0.8,-0.6399999999999999,-0.07,-0.16000000000000003,-0.15000000000000002,-0.16000000000000003,0.57,-0.73
1.9,1.93,1.96,1.87,1.9,1.23,1.17,1.2,0.95,1.23,1.68,1.62,1.65,1.68,1.93,1.0652173913043477,1.0315789473684212,3.92,1.4000000000000001,1.0,0.9387755102040817,0.9684210526315791,3.68,1.3142857142857145,0.9387755102040817,0.9693877551020408,1.0326086956521738,3.8,1.3571428571428572,0.9693877551020408,0.25510204081632654,0.2717391304347826,0.2631578947368421,0.35714285714285715,0.25510204081632654,0.7142857142857143,0.7608695652173912,0.7368421052631579,2.8,0.7142857142857143,1.0,1.0652173913043477,1.0315789473684212,3.92,1.4000000000000001,0.9016000000000001,0.9309999999999999,0.9603999999999999,0.874,0.9016000000000001,0.245,0.23,0.2375,0.175,0.245,0.6859999999999999,0.644,0.6649999999999999,0.6859999999999999,0.9309999999999999,0.05999999999999994,0.030000000000000027,0.0,-0.029999999999999916,-0.05999999999999994,-0.73,-0.67,-0.7,-0.44999999999999996,-0.73,-0.28,-0.22000000000000008,-0.25,-0.28,0.030000000000000027
1.18,1.4500000000000002,1.5899999999999999,0.8500000000000001,0.99,1.67,1.07,1.34,1.65,1.48,1.76,1.16,1.4300000000000002,1.5699999999999998,1.26,3.0689655172413794,1.5892857142857142,1.141025641025641,1.0229885057471264,1.2714285714285716,0.32584269662921345,0.5178571428571428,0.37179487179487175,0.3333333333333333,0.41428571428571426,0.6292134831460675,1.931034482758621,0.717948717948718,0.6436781609195403,0.8000000000000002,0.8764044943820225,2.6896551724137936,1.3928571428571428,0.896551724137931,1.1142857142857143,0.9775280898876404,3.0,1.5535714285714284,1.1153846153846154,1.2428571428571429,0.7865168539325842,2.413793103448276,1.2499999999999998,0.8974358974358974,0.8045977011494252,0.2581,0.49840000000000007,0.623,0.16240000000000002,0.20299999999999999,0.6942,0.22619999999999998,0.4368000000000001,0.6786,0.5459999999999999,0.7743,0.25229999999999997,0.4872,0.609,0.392,0.6000000000000001,0.32999999999999996,0.19000000000000006,-0.2700000000000001,-0.41,-0.10999999999999999,0.49000000000000005,0.21999999999999997,-0.08999999999999997,0.08000000000000007,-0.020000000000000018,0.5800000000000001,0.30999999999999994,0.17000000000000004,0.1399999999999999
0.86,1.06,1.5,0.62,1.06,1.4,0.96,1.16,1.6400000000000001,1.6,1.54,1.1,1.3,1.74,1.26,3.0952380952380953,1.5853658536585367,0.8666666666666667,0.7303370786516854,0.7647058823529412,0.32307692307692304,0.5121951219512195,0.27999999999999997,0.23595505617977527,0.24705882352941178,0.6307692307692307,1.9523809523809523,0.5466666666666666,0.46067415730337075,0.4823529411764706,1.1538461538461537,3.5714285714285716,1.829268292682927,0.8426966292134831,0.8823529411764706,1.3692307692307693,4.238095238095238,2.1707317073170733,1.1866666666666668,1.0470588235294118,1.3076923076923077,4.0476190476190474,2.073170731707317,1.1333333333333333,0.9550561797752809,0.1365,0.2665,0.5525,0.0861,0.1785,0.48750000000000004,0.1575,0.3075,0.6675,0.6375,0.5785,0.18689999999999998,0.3649,0.7565,0.3485,0.44000000000000006,0.24000000000000005,-0.19999999999999996,-0.19999999999999998,-0.64,0.09999999999999998,0.54,0.34,-0.14,-0.09999999999999998,0.24,0.68,0.48000000000000004,0.040000000000000036,0.44
1.06,1.3,1.6400000000000001,0.74,1.08,1.6,1.04,1.28,1.65,1.62,1.67,1.1099999999999999,1.35,1.69,1.3199999999999998,3.24,1.653061224489796,1.0253164556962024,0.9418604651162792,0.9759036144578315,0.30864197530864196,0.5102040816326531,0.3164556962025316,0.29069767441860467,0.30120481927710846,0.6049382716049382,1.96,0.620253164556962,0.5697674418604651,0.5903614457831325,0.9753086419753086,3.16,1.6122448979591837,0.9186046511627908,0.9518072289156627,1.0617283950617282,3.44,1.7551020408163265,1.0886075949367089,1.036144578313253,1.0246913580246912,3.32,1.693877551020408,1.050632911392405,0.9651162790697674,0.2025,0.39690000000000003,0.6723,0.1225,0.2075,0.6399,0.1975,0.3871,0.6794,0.6557,0.6966,0.215,0.4214,0.7138,0.40669999999999995,0.56,0.32000000000000006,-0.019999999999999907,-0.24,-0.58,-0.020000000000000018,0.54,0.30000000000000004,-0.06999999999999995,-0.039999999999999925,0.04999999999999993,0.61,0.37,0.030000000000000027,0.33999999999999997
0.52,0.79,1.36,0.39,0.96,0.8300000000000001,0.43,0.7,1.3599999999999999,1.27,1.45,1.05,1.32,1.8900000000000001,1.23,7.666666666666667,1.393939393939394,1.2432432432432432,0.4646464646464647,0.5111111111111111,0.13043478260869565,0.1818181818181818,0.16216216216216217,0.06060606060606061,0.06666666666666667,0.717391304347826,5.500000000000001,0.891891891891892,0.33333333333333337,0.3666666666666667,0.8043478260869564,6.166666666666667,1.121212121212121,0.37373737373737376,0.4111111111111111,2.152173913043478,16.5,3.0,2.675675675675676,1.0999999999999999,1.9565217391304348,15.000000000000002,2.727272727272727,2.4324324324324325,0.9090909090909092,0.0276,0.15180000000000002,0.41400000000000003,0.0198,0.054,0.17020000000000002,0.022199999999999998,0.1221,0.3663,0.333,0.4554,0.059399999999999994,0.3267,0.891,0.29700000000000004,0.4,0.13,-0.44,-0.27,-0.8400000000000001,-0.09000000000000002,0.31,0.03999999999999998,-0.62,-0.53,0.53,0.9299999999999999,0.6599999999999999,0.08999999999999997,0.5700000000000001
0.39999999999999997,0.51,1.13,0.21000000000000002,0.8300000000000001,0.81,0.51,0.62,1.44,1.24,1.33,1.03,1.14,1.76,0.9400000000000001,6.999999999999999,2.1875,0.7608695652173912,0.35714285714285715,0.4487179487179487,0.14285714285714288,0.3125,0.10869565217391304,0.05102040816326531,0.06410256410256411,0.4571428571428572,3.1999999999999997,0.34782608695652173,0.163265306122449,0.20512820512820512,1.3142857142857145,9.2,2.875,0.46938775510204084,0.5897435897435898,2.8000000000000003,19.599999999999998,6.125,2.1304347826086953,1.2564102564102564,2.2285714285714286,15.6,4.875,1.6956521739130435,0.7959183673469388,0.017499999999999998,0.055999999999999994,0.27299999999999996,0.008,0.03900000000000001,0.161,0.023000000000000003,0.0736,0.45080000000000003,0.3588,0.34299999999999997,0.049,0.1568,0.7644,0.12480000000000001,0.3,0.18999999999999997,-0.43000000000000005,-0.11,-0.73,0.11000000000000004,0.41000000000000003,0.30000000000000004,-0.52,-0.32,0.63,0.9299999999999999,0.82,0.19999999999999996,0.62
1.03,0.82,0.53,0.91,0.6200000000000001,0.985,1.0750000000000002,0.865,0.825,0.575,0.78,0.8700000000000001,0.6599999999999999,0.37,0.41,0.8392857142857142,1.342857142857143,0.9126213592233009,1.5161290322580645,7.833333333333333,1.1914893617021278,1.6000000000000003,1.0873786407766992,1.806451612903226,9.333333333333334,0.7446808510638298,0.6249999999999999,0.6796116504854368,1.129032258064516,5.833333333333333,1.095744680851064,0.9196428571428571,1.4714285714285715,1.6612903225806452,8.583333333333334,0.6595744680851064,0.5535714285714285,0.8857142857142858,0.6019417475728155,5.166666666666667,0.1276595744680851,0.10714285714285712,0.17142857142857143,0.11650485436893203,0.1935483870967742,0.2632,0.16449999999999998,0.028199999999999996,0.196,0.033600000000000005,0.24205,0.28840000000000005,0.18025,0.15965000000000001,0.0309,0.1457,0.1736,0.1085,0.0186,0.020999999999999998,-0.09000000000000008,0.12,0.41,0.21000000000000008,0.5,0.04500000000000004,-0.04500000000000004,0.16500000000000004,0.20500000000000002,0.455,-0.15999999999999998,-0.25000000000000006,-0.03999999999999998,0.25,-0.29
0.13,0.14,0.06999999999999999,0.25,0.18,0.34,0.45,0.46,0.67,0.39,0.35000000000000003,0.46,0.47000000000000003,0.4,0.19,0.08333333333333334,0.07692307692307693,0.030303030303030304,0.029411764705882353,0.16666666666666669,12.0,0.923076923076923,0.3636363636363636,0.3529411764705882,2.0,13.0,1.0833333333333335,0.3939393939393939,0.38235294117647056,2.166666666666667,33.0,2.7500000000000004,2.5384615384615383,0.9705882352941176,5.500000000000001,34.0,2.8333333333333335,2.6153846153846154,1.0303030303030303,5.666666666666667,6.0,0.5,0.4615384615384615,0.1818181818181818,0.1764705882352941,0.0012,0.0013000000000000002,0.0006,0.0156,0.0072,0.0033000000000000004,0.0396,0.0429,0.11220000000000001,0.0198,0.0034000000000000002,0.0408,0.0442,0.0204,0.0078,-0.11,-0.12000000000000001,-0.049999999999999996,-0.010000000000000009,0.06,0.32,0.21000000000000002,0.2,-0.010000000000000009,0.27,0.33,0.22000000000000003,0.21000000000000002,0.28,-0.07
1.74,1.28,1.0,1.34,1.06,1.1099999999999999,1.17,0.71,0.66,0.43000000000000005,1.23,1.29,0.8300000000000001,0.55,0.6,0.9333333333333332,1.909090909090909,3.1111111111111107,2.1538461538461537,5.25,1.0714285714285714,2.0454545454545454,3.333333333333333,2.3076923076923075,5.625,0.5238095238095238,0.4888888888888889,1.6296296296296295,1.1282051282051282,2.75,0.32142857142857145,0.3,0.6136363636363636,0.6923076923076923,1.6875,0.4642857142857143,0.43333333333333335,0.8863636363636364,1.4444444444444444,2.4375,0.1904761904761905,0.17777777777777778,0.36363636363636365,0.5925925925925926,0.41025641025641024,0.756,0.3696,0.1344,0.396,0.14400000000000002,0.2268,0.24300000000000002,0.1188,0.1053,0.0432,0.3276,0.35100000000000003,0.1716,0.062400000000000004,0.0704,-0.06000000000000005,0.39999999999999997,0.6799999999999999,0.46,0.74,-0.57,-0.63,-0.16999999999999998,-0.12,0.11000000000000001,-0.44999999999999996,-0.51,-0.04999999999999999,0.23,-0.28
1.71,1.33,0.97,1.22,0.8600000000000001,1.4500000000000002,1.34,0.96,1.31,0.6000000000000001,1.6800000000000002,1.57,1.19,0.8300000000000001,0.48,1.1375,2.166666666666667,1.6851851851851851,1.1818181818181819,15.166666666666668,0.8791208791208791,1.9047619047619049,1.4814814814814814,1.038961038961039,13.333333333333334,0.4615384615384615,0.5249999999999999,0.7777777777777777,0.5454545454545454,7.0,0.5934065934065934,0.675,1.2857142857142858,0.7012987012987013,9.000000000000002,0.8461538461538461,0.9625,1.8333333333333335,1.4259259259259258,12.833333333333334,0.06593406593406594,0.075,0.14285714285714285,0.1111111111111111,0.07792207792207792,0.7280000000000001,0.3822,0.0546,0.336,0.048,0.49140000000000006,0.43200000000000005,0.2268,0.41580000000000006,0.0324,0.7007,0.6160000000000001,0.3234,0.0462,0.025199999999999997,0.10999999999999999,0.49000000000000005,0.8500000000000001,0.38000000000000006,0.74,-0.37,-0.26,0.12000000000000005,-0.22999999999999998,0.48000000000000004,-0.14,-0.030000000000000027,0.35000000000000003,0.71,-0.36
0.8400000000000001,0.55,0.44,0.63,0.52,0.455,0.535,0.245,0.365,0.135,0.6699999999999999,0.75,0.45999999999999996,0.35,0.23,0.8260869565217391,2.235294117647059,5.066666666666667,1.310344827586207,6.333333333333334,1.2105263157894737,2.705882352941176,6.133333333333334,1.5862068965517244,7.666666666666667,0.4473684210526316,0.3695652173913044,2.266666666666667,0.5862068965517242,2.8333333333333335,0.19736842105263158,0.16304347826086954,0.4411764705882352,0.25862068965517243,1.25,0.763157894736842,0.6304347826086956,1.7058823529411762,3.8666666666666667,4.833333333333333,0.15789473684210525,0.13043478260869565,0.3529411764705882,0.8,0.20689655172413793,0.1748,0.0646,0.0228,0.0782,0.0276,0.028499999999999998,0.0345,0.012750000000000001,0.02175,0.0045,0.11019999999999999,0.1334,0.049300000000000004,0.0174,0.0102,-0.08000000000000002,0.21,0.32,0.29000000000000004,0.4,-0.305,-0.385,-0.09500000000000001,-0.21499999999999997,0.015,-0.09000000000000002,-0.17000000000000004,0.11999999999999997,0.22999999999999998,-0.11000000000000001
0.23,0.51,0.99,0.36,0.8400000000000001,0.48,0.32999999999999996,0.61,1.24,1.09,1.14,0.99,1.27,1.75,1.12,4.75,0.59375,0.6551724137931035,0.2,0.2375,0.21052631578947367,0.125,0.13793103448275865,0.04210526315789474,0.049999999999999996,1.6842105263157894,8.0,1.1034482758620692,0.33684210526315794,0.39999999999999997,1.526315789473684,7.249999999999999,0.9062499999999999,0.30526315789473685,0.36249999999999993,5.0,23.75,2.96875,3.2758620689655173,1.1874999999999998,4.2105263157894735,20.0,2.5,2.7586206896551726,0.8421052631578948,0.0076,0.0608,0.15200000000000002,0.0128,0.032,0.055099999999999996,0.0116,0.0928,0.27549999999999997,0.23199999999999998,0.1805,0.038,0.304,0.76,0.256,0.15,-0.13,-0.6100000000000001,-0.28,-0.76,0.09999999999999998,0.24999999999999997,-0.030000000000000027,-0.6599999999999999,-0.51,0.76,0.9099999999999999,0.6299999999999999,0.1499999999999999,0.48000000000000004
0.11,0.47,0.9099999999999999,0.4,0.84,0.39,0.32,0.6799999999999999,1.23,1.1199999999999999,1.02,0.9500000000000001,1.31,1.75,1.2,4.5,0.23684210526315788,0.3,0.0967741935483871,0.10975609756097561,0.22222222222222224,0.05263157894736842,0.06666666666666667,0.02150537634408602,0.024390243902439025,4.222222222222222,19.0,1.2666666666666668,0.4086021505376344,0.4634146341463415,3.3333333333333335,15.0,0.7894736842105263,0.3225806451612903,0.36585365853658536,10.333333333333334,46.5,2.447368421052632,3.1,1.1341463414634148,9.11111111111111,41.0,2.1578947368421053,2.7333333333333334,0.8817204301075268,0.0018,0.0342,0.07379999999999999,0.0076,0.016399999999999998,0.027,0.006,0.11399999999999999,0.279,0.24599999999999997,0.0837,0.018600000000000002,0.35340000000000005,0.7626,0.3116,0.06999999999999999,-0.29000000000000004,-0.73,-0.36,-0.7999999999999999,0.21,0.27999999999999997,-0.08000000000000002,-0.6300000000000001,-0.52,0.8400000000000001,0.91,0.55,0.1100000000000001,0.43999999999999995
0.05,0.16,0.81,0.13,0.78,0.48,0.45,0.56,1.44,1.21,1.04,1.01,1.12,1.77,0.89,4.0,0.33333333333333337,0.09090909090909091,0.04,0.051948051948051945,0.25,0.08333333333333334,0.022727272727272728,0.01,0.012987012987012986,3.0,12.0,0.2727272727272727,0.12,0.15584415584415584,11.0,44.0,3.666666666666667,0.44,0.5714285714285714,25.0,100.0,8.333333333333334,2.272727272727273,1.2987012987012987,19.25,77.0,6.416666666666667,1.75,0.77,0.0004,0.0048,0.0308,0.0012,0.0077,0.0176,0.0044,0.0528,0.44,0.3388,0.04,0.01,0.12,0.77,0.0924,0.03,-0.07999999999999999,-0.73,-0.11,-0.76,0.4,0.43,0.32,-0.56,-0.33,0.96,0.99,0.88,0.22999999999999998,0.65
